138,2629,0
138,840,0
138,2329,0
138,2096,0
138,2412,0
138,364,0
138,89,0
138,2745,0
138,73,0
138,1534,0
138,1018,0
138,231,0
138,2339,0
138,2758,0
138,1508,0
138,2551,0
138,635,0
138,834,0
138,448,0
138,224,0
138,62,0
138,1127,0
138,896,0
138,1861,0
138,2487,0
138,483,0
138,1255,0
138,1782,0
138,2789,0
138,2521,0
138,2189,0
138,2724,0
138,47,0
138,0,0
138,817,0
138,220,0
138,880,0
138,1737,0
138,2569,0
138,536,0
138,1700,0
138,1665,0
138,2468,0
138,66,0
138,819,0
138,2152,0
138,999,0
138,303,0
138,403,0
138,2469,0
138,735,0
138,918,0
138,1115,0
138,1225,0
138,328,0
138,398,0
138,2129,0
138,2156,0
138,1882,0
138,1673,0
138,1815,0
138,1895,0
138,361,0
138,2124,0
138,1169,0
138,825,0
138,317,0
138,2249,0
138,536,0
138,1878,0
138,2267,0
138,37,0
138,2761,0
138,70,0
138,2713,0
138,1596,0
138,2043,0
138,908,0
138,1066,0
138,1939,0
138,580,0
138,150,0
138,2043,0
138,369,0
138,193,0
138,2127,0
138,2279,0
138,299,0
138,1823,0
138,878,0
138,284,0
138,66,0
138,2108,0
138,387,0
138,223,0
138,1792,0
138,1184,0
138,514,0
138,1835,0
138,137,0
138,1214,0
138,1692,0
138,2476,0
138,2195,0
138,495,0
138,991,0
138,1741,0
138,1936,0
138,1138,0
138,2120,0
138,1259,0
138,544,0
138,1875,0
138,1098,0
138,1957,0
138,1929,0
138,617,0
138,1025,0
138,2714,0
138,2103,0
138,1474,0
138,555,0
138,1859,0
138,1171,0
138,918,0
138,921,0
138,1622,0
138,660,0
138,525,0
138,694,0
138,2776,0
138,2605,0
138,2166,0
138,1410,0
138,300,0
138,547,0
138,2727,0
138,2137,0
138,2104,0
138,267,0
138,2164,0
138,315,0
138,825,0
138,2158,0
138,2228,0
138,1149,0
138,2392,0
138,1296,0
138,2052,0
138,948,0
138,453,0
138,1924,0
138,2357,0
138,376,0
138,1552,0
138,1579,0
138,969,0
138,1355,0
138,1844,0
138,533,0
138,1455,0
138,2757,0
138,1853,0
138,779,0
138,290,0
139,1321,1
139,2507,1
139,382,1
139,2039,0
139,398,0
140,1035,1
141,1833,1
141,913,1
141,2740,1
141,2644,1
141,1725,1
141,1100,0
141,427,0
141,1988,0
141,2725,0
141,183,0
141,2728,0
141,2613,0
141,137,0
141,1944,0
142,133,1
142,1896,1
142,748,1
142,45,1
142,501,1
142,1819,1
142,1108,0
142,1616,0
142,1171,0
142,1131,0
142,1591,0
142,2744,0
143,1725,1
143,2055,0
144,1037,0
145,1152,1
145,642,1
145,273,1
145,667,1
145,668,1
145,2091,1
145,1971,1
145,1592,1
145,186,1
145,1979,1
145,1085,1
145,2755,1
145,1611,1
145,2772,1
145,2015,1
145,609,1
145,2675,1
145,2175,1
145,1763,0
145,545,0
145,1540,0
145,37,0
145,906,0
145,1945,0
145,2047,0
145,2588,0
145,2350,0
145,856,0
145,903,0
145,1677,0
145,590,0
145,1425,0
145,1120,0
145,52,0
145,504,0
145,1339,0
145,2776,0
147,2468,1
147,888,0
148,1367,1
148,2318,0
149,45,1
150,1819,1
150,490,0
152,591,0
153,45,1
153,2488,0
154,1559,1
155,2466,1
155,1369,0
156,775,0
156,2234,0
157,1566,1
158,1035,1
158,1032,0
160,2288,1
160,2330,0
161,704,1
162,704,1
162,1196,1
162,1271,1
162,229,0
162,945,0
162,2774,0
162,1137,0
162,1832,0
162,1963,0
164,256,1
164,1273,1
164,646,1
164,903,1
164,1928,1
164,388,1
164,2056,1
164,1941,1
164,2583,1
164,2590,1
164,1952,1
164,1570,1
164,163,1
164,2298,1
164,1071,1
164,47,1
164,433,1
164,190,1
164,191,1
164,704,1
164,576,1
164,1859,1
164,1351,1
164,207,1
164,2777,1
164,737,1
164,98,1
164,100,1
164,2537,1
164,238,1
164,2030,1
164,2423,1
164,2553,1
164,2556,1
164,2045,1
164,501,0
164,2194,0
164,379,0
164,1937,0
164,2375,0
164,1055,0
164,1163,0
164,110,0
164,2149,0
164,2183,0
164,2345,0
164,1784,0
164,2154,0
164,2199,0
164,1158,0
164,1189,0
164,2282,0
164,531,0
164,1730,0
164,2312,0
164,2585,0
164,334,0
164,454,0
