2793	1035
2793	1725
2793	2507
2793	1896
2793	1725
2793	1725
2793	2675
2793	1427
2793	2468
2793	1104
2793	45
2793	1819
2793	1770
2793	1819
2792	45
2793	1559
2793	2466
2793	704
2793	1566
2793	1035
2793	1742
2793	1300
2792	2288
2793	45
2793	704
2793	704
2793	1770
2793	2722
2792	704
2793	1013
2793	1938
2793	501
2793	1611
2793	1840
2793	704
2793	748
2793	1819
2793	1611
2793	1725
2793	1300
2793	1770
2793	1889
2793	1069
2793	682
2793	1855
2793	294
2793	294
2793	354
2793	470
2792	294
2793	1013
2793	989
2793	2215
2793	2380
2793	294
2793	1013
2793	758
2793	2744
2793	1634
2793	2466
2793	63
2793	294
2793	970
2793	294
2793	1855
2793	63
2793	1971
2793	2158
2793	1819
2793	2796
2793	989
2793	2215
2793	1114
2793	1634
2793	989
2793	2367
2793	773
2793	2215
2793	989
2793	1498
2793	2367
2793	1725
2793	10
2793	63
2793	1180
2793	1634
2793	896
2793	683
2793	1168
2793	1168
2793	2367
2793	2557
2793	382
2793	2394
2793	501
2793	2055
2793	1264
2793	1286
2793	1819
2793	758
2793	294
2793	704
2793	1855
2793	1653
2793	1375
2793	1108
2793	115
2793	1889
2793	294
2793	1568
2793	1966
2793	2288
2793	45
2793	382
2793	652
2793	2307
2793	1385
2792	1449
2793	2727
2793	686
2793	2319
2793	2507
2793	501
2793	1896
2793	682
2792	2727
2793	1725
2793	2557
2793	1634
2793	1498
2792	2726
2792	2181
2793	1069
2793	2307
2793	1681
2793	1855
